288	4
289	15
290	15
291	15
292	15
293	15
294	8
295	15
296	14
297	14
298	15
299	15
300	6
301	15
302	15
303	15
304	13
305	15
306	15
307	15
308	8
309	8
310	16
311	15
312	15
313	15
314	11
315	15
316	15
317	15
318	13
319	13
320	15
321	15
322	15
323	15
324	15
325	15
326	19
327	8
328	19
329	15
330	23
331	15
332	15
333	11
334	15
335	15
336	10
337	15
338	15
339	15
340	6
341	17
342	15
343	15
344	8
345	15
346	15
347	9
348	12
349	5
350	15
351	15
352	15
353	19
354	15
355	15
356	15
357	15
358	15
359	6
360	15
361	15
362	11
363	8
364	15
365	15
366	4
367	7
368	15
369	8
370	15
371	4
372	15
373	8
374	15
375	8
376	13
377	15
378	16
379	15
380	11
381	6
382	13
383	22
384	15
385	14
386	8
387	15
388	16
389	4
390	15
391	15
392	8
393	15
394	15
395	15
396	16
397	15
398	15
399	13
400	14
401	15
402	15
403	5
404	15
405	15
406	15
407	8
408	16
409	11
410	14
411	16
412	15
413	15
414	15
415	14
416	15
417	14
418	15
419	15
420	15
421	15
422	15
423	14
424	15
425	14
426	15
427	14
428	15
429	15
430	22
431	8
432	15
433	15
434	15
435	15
436	11
437	15
438	12
439	6
440	15
441	6
442	15
443	14
444	15
445	15
446	15
447	15
448	15
449	16
450	15
451	6
452	15
453	4
454	15
455	16
456	15
457	11
458	15
459	15
460	15
461	15
462	15
463	8
464	16
465	15
466	15
467	15
468	15
469	15
470	15
471	15
472	15
473	6
474	8
475	14
476	15
477	15
478	15
479	8
480	6
481	16
482	15
483	15
484	15
485	15
486	15
487	19
488	15
489	16
490	6
491	14
492	15
493	6
494	15
495	15
496	15
497	15
498	17
499	15
500	15
501	15
502	14
503	15
504	15
505	14
506	8
507	15
508	15
509	15
510	15
511	15
512	15
513	6
514	15
515	15
516	12
517	6
518	15
519	15
520	15
521	15
522	15
523	15
524	15
525	15
526	15
527	15
528	14
529	15
530	15
531	15
532	3
533	15
534	6
535	15
536	15
537	15
538	15
539	15
540	15
541	15
542	15
543	15
544	15
545	8
546	14
547	14
548	15
549	7
550	8
551	15
552	15
553	15
554	15
555	15
556	15
557	4
558	15
559	15
560	5
561	15
562	5
563	8
564	15
565	15
566	14
567	5
568	13
569	15
570	14
571	15
572	15
573	15
574	8
575	15
576	15
577	15
578	8
579	15
580	15
581	15
582	15
583	7
584	15
585	8
586	15
587	14
588	14
589	15
590	15
591	15
592	16
593	8
594	15
595	15
596	15
597	15
598	15
599	6
600	13
601	15
602	14
603	13
604	8
605	15
606	13
607	5
608	6
609	15
610	14
611	15
612	13
613	16
614	14
615	8
616	13
617	9
618	15
619	15
620	15
621	15
622	15
623	15
624	15
625	14
626	15
627	15
628	13
629	16
630	14
631	15
632	14
633	15
634	15
635	11
636	15
637	15
638	15
639	15
640	15
641	15
642	15
643	15
644	17
645	15
646	15
647	15
648	15
649	6
650	13
651	15
652	13
653	13
654	8
655	15
656	15
657	8
658	13
659	19
660	15
661	15
662	15
663	15
664	5
665	15
666	13
667	15
668	15
669	15
670	15
671	11
672	11
673	16
674	5
675	15
676	6
677	15
678	4
679	15
680	14
681	15
682	15
683	15
684	16
685	15
686	8
687	13
688	8
689	15
690	15
691	19
692	8
693	15
694	15
695	15
696	15
697	10
698	15
699	15
700	11
701	15
702	15
703	6
704	15
705	15
706	15
707	14
708	15
709	15
710	19
711	15
712	9
713	13
714	15
715	8
716	6
717	6
718	15
719	15
720	5
721	15
722	15
723	15
724	8
725	15
726	15
727	16
728	15
729	17
730	15
731	5
732	14
733	16
734	19
735	21
736	15
737	13
738	4
739	22
740	22
741	16
742	13
743	15
744	15
745	15
746	14
747	15
748	15
749	15
750	13
751	15
752	15
753	15
754	15
755	15
756	15
757	15
758	15
759	15
760	15
761	15
762	15
763	15
764	15
765	15
766	19
767	15
768	15
769	15
770	1
771	12
772	15
773	14
774	15
775	15
776	15
777	15
778	15
779	11
780	15
781	11
782	15
783	15
784	15
785	15
786	15
787	15
788	15
789	6
790	19
791	4
792	19
793	19
794	15
795	14
796	13
797	9
798	15
799	14
800	15
801	15
802	15
803	12
804	17
805	15
806	13
807	15
808	15
809	8
810	8
811	12
812	15
813	8
814	15
815	15
816	15
817	16
818	8
819	15
820	15
821	15
822	15
823	15
824	8
825	15
826	15
827	15
828	15
829	15
830	15
831	11
832	15
833	15
834	9
835	6
836	15
837	15
838	15
839	13
840	15
841	15
842	5
843	8
844	5
845	5
846	23
847	15
848	15
849	12
850	16
851	6
852	15
853	15
854	15
855	15
856	15
857	22
858	15
859	5
860	15
861	15
862	15
863	15
864	14
865	15
866	15
867	15
868	15
869	5
870	15
871	15
872	15
873	14
874	6
875	15
876	15
877	15
878	13
879	15
880	15
881	13
882	22
883	20
884	16
885	13
886	15
887	15
888	22
889	15
890	14
891	13
892	15
893	15
894	15
895	15
896	15
897	15
898	10
899	15
900	15
901	15
902	13
903	14
904	16
905	15
906	15
907	15
908	15
909	15
910	14
911	6
912	15
913	15
914	14
915	15
916	15
917	15
918	11
919	15
920	15
921	15
922	8
923	8
924	15
925	15
926	15
927	16
928	13
929	14
930	13
931	8
932	8
933	15
934	15
935	15
936	15
937	14
938	11
939	6
940	15
941	6
942	15
943	15
944	15
945	14
946	15
947	15
948	10
949	15
950	8
951	15
952	15
953	3
954	5
955	15
956	16
957	15
958	13
959	11
960	15
961	8
962	15
963	17
964	17
965	15
966	15
967	16
968	15
969	8
970	15
971	15
972	13
973	15
974	13
975	15
976	17
977	17
978	8
979	8
980	15
981	15
982	8
983	8
984	8
985	15
986	13
987	15
988	15
989	15
990	15
991	15
992	14
993	15
994	15
995	15
996	22
997	15
998	13
999	15
1000	15
1001	15
1002	15
1003	15
1004	15
1005	16
1006	14
1007	18
1008	15
1009	15
1010	6
1011	22
1012	16
1013	15
1014	15
1015	19
1016	14
1017	15
1018	16
1019	15
1020	15
1021	15
1022	15
1023	15
1024	15
1025	16
1026	15
1027	15
1028	14
1029	11
1030	15
1031	15
1032	15
1033	15
1034	15
1035	15
1036	21
1037	15
1038	14
1039	16
1040	15
1041	16
1042	13
1043	15
1044	15
1045	15
1046	11
1047	6
1048	6
1049	5
1050	14
1051	15
1052	15
1053	14
1054	15
1055	14
1056	5
1057	15
1058	17
1059	15
1060	19
1061	15
1062	10
1063	21
1064	15
1065	15
1066	8
1067	15
1068	15
1069	15
1070	5
1071	15
1072	13
1073	15
1074	15
1075	8
1076	15
1077	15
1078	14
1079	15
1080	15
1081	15
1082	8
1083	15
1084	13
1085	6
1086	15
1087	15
1088	13
1089	15
1090	15
1091	15
1092	15
1093	16
1094	8
1095	15
1096	15
1097	15
1098	15
1099	15
1100	15
1101	11
1102	14
1103	14
1104	6
1105	15
1106	15
1107	14
1108	15
1109	15
1110	15
1111	15
1112	15
1113	15
1114	15
1115	10
1116	14
1117	14
1118	15
1119	11
1120	15
1121	11
1122	16
1123	15
1124	15
1125	13
1126	12
1127	8
1128	15
1129	15
1130	15
1131	16
1132	15
1133	15
1134	5
1135	14
1136	15
1137	14
1138	9
1139	16
1140	15
1141	15
1142	15
1143	16
1144	15
1145	15
1146	13
1147	15
1148	15
1149	15
1150	15
1151	13
1152	15
1153	15
1154	15
1155	13
1156	15
1157	15
1158	15
1159	15
1160	15
1161	15
1162	15
1163	15
1164	13
1165	15
1166	15
1167	11
1168	15
1169	15
1170	15
1171	16
1172	15
1173	15
1174	14
1175	5
1176	15
1177	15
1178	15
1179	15
1180	15
1181	15
1182	15
1183	18
1184	11
1185	15
1186	15
1187	15
1188	19
1189	19
1190	2
1191	15
1192	15
1193	6
1194	11
1195	15
1196	8
1197	5
1198	15
1199	14
1200	8
1201	15
1202	15
1203	15
1204	15
1205	15
1206	24
1207	15
1208	8
1209	21
1210	17
1211	15
1212	15
1213	15
1214	14
1215	16
1216	15
1217	6
1218	15
1219	15
1220	8
1221	14
1222	15
1223	15
1224	15
1225	10
1226	15
1227	4
1228	15
1229	15
1230	15
1231	15
1232	15
1233	15
1234	14
1235	15
1236	14
1237	17
1238	15
1239	15
1240	15
1241	15
1242	8
1243	15
1244	14
1245	15
1246	15
1247	15
1248	13
1249	15
1250	15
1251	19
1252	14
1253	8
1254	15
1255	15
1256	15
1257	15
1258	19
1259	14
1260	15
1261	14
1262	15
1263	15
1264	15
1265	6
1266	15
1267	15
1268	14
1269	15
1270	14
1271	15
1272	6
1273	19
1274	19
1275	19
1276	15
1277	15
1278	19
1279	15
1280	15
1281	11
1282	15
1283	5
1284	11
1285	15
1286	15
1287	15
1288	15
1289	15
1290	15
1291	15
1292	14
1293	14
1294	15
1295	11
1296	15
1297	15
1298	15
1299	15
1300	15
1301	14
1302	15
1303	15
1304	15
1305	14
1306	10
1307	17
1308	15
1309	15
1310	15
1311	13
1312	12
1313	14
1314	16
1315	15
1316	18
1317	15
1318	5
1319	14
1320	9
1321	8
1322	15
1323	15
1324	15
1325	15
1326	15
1327	14
1328	10
1329	15
1330	15
1331	13
1332	15
1333	14
1334	14
1335	15
1336	19
1337	15
1338	13
1339	15
1340	5
1341	15
1342	15
1343	13
1344	15
1345	15
1346	15
1347	15
1348	16
1349	14
1350	15
1351	15
1352	8
1353	8
1354	15
1355	15
1356	9
1357	8
1358	15
1359	19
1360	19
1361	11
1362	11
1363	15
1364	8
1365	2
1366	15
1367	15
1368	14
1369	10
1370	15
1371	15
1372	15
1373	15
1374	17
1375	15
1376	15
1377	13
1378	13
1379	15
1380	14
1381	15
1382	14
1383	8
1384	14
1385	15
1386	15
1387	15
1388	15
1389	15
1390	16
1391	14
1392	15
1393	15
1394	15
1395	11
1396	19
1397	15
1398	15
1399	15
1400	13
1401	15
1402	15
1403	15
1404	15
1405	15
1406	15
1407	19
1408	21
1409	15
1410	15
1411	5
1412	8
1413	6
1414	8
1415	11
1416	17
1417	15
1418	15
1419	5
1420	15
1421	15
1422	15
1423	15
1424	15
1425	15
1426	16
1427	15
1428	15
1429	15
1430	11
1431	15
1432	15
1433	13
1434	15
1435	6
1436	15
1437	11
1438	6
1439	16
1440	17
1441	15
1442	5
1443	15
1444	15
1445	14
1446	6
1447	15
1448	16
1449	16
1450	15
1451	15
1452	15
1453	13
1454	15
1455	15
1456	17
1457	15
1458	15
1459	15
1460	14
1461	8
1462	8
1463	15
1464	15
1465	12
1466	5
1467	15
1468	15
1469	15
1470	15
1471	11
1472	17
1473	15
1474	15
1475	15
1476	10
1477	5
1478	15
1479	15
1480	15
1481	15
1482	15
1483	14
1484	3
1485	16
1486	15
1487	15
1488	15
1489	11
1490	15
1491	15
1492	15
1493	15
1494	15
1495	8
1496	15
1497	8
1498	15
1499	13
1500	8
1501	15
1502	15
1503	15
1504	5
1505	8
1506	5
1507	15
1508	15
1509	12
1510	15
1511	15
1512	8
1513	16
1514	15
1515	5
1516	6
1517	15
1518	15
1519	16
1520	8
1521	15
1522	16
1523	6
1524	14
1525	15
1526	15
1527	11
1528	15
1529	15
1530	15
1531	15
1532	15
1533	8
1534	15
1535	15
1536	15
1537	5
1538	11
1539	15
1540	14
1541	15
1542	15
1543	13
1544	15
1545	13
1546	15
1547	15
1548	13
1549	19
1550	16
1551	19
1552	13
1553	14
1554	15
1555	5
1556	15
1557	15
1558	15
1559	11
1560	24
1561	15
1562	15
1563	15
1564	15
1565	15
1566	15
1567	15
1568	15
1569	15
1570	14
1571	15
1572	15
1573	16
1574	15
1575	6
1576	15
1577	15
1578	15
1579	15
1580	15
1581	15
1582	15
1583	6
1584	16
1585	17
1586	15
1587	15
1588	15
1589	15
1590	15
1591	9
1592	5
1593	15
1594	15
1595	15
1596	15
1597	15
1598	15
1599	6
1600	4
1601	6
1602	15
1603	11
1604	15
1605	13
1606	15
1607	15
1608	15
1609	15
1610	15
1611	16
1612	13
1613	15
1614	5
1615	8
1616	15
1617	15
1618	15
1619	15
1620	15
1621	15
1622	15
1623	13
1624	10
1625	8
1626	15
1627	15
1628	15
1629	15
1630	15
1631	16
1632	15
1633	15
1634	15
1635	15
1636	15
1637	6
1638	15
1639	15
1640	15
1641	16
1642	15
1643	11
1644	5
1645	15
1646	15
1647	14
1648	8
1649	15
1650	15
1651	14
1652	8
1653	16
1654	15
1655	15
1656	17
1657	15
1658	12
1659	15
1660	15
1661	13
1662	16
1663	6
1664	15
1665	8
1666	15
1667	10
1668	15
1669	15
1670	15
1671	13
1672	16
1673	15
1674	9
1675	24
1676	15
1677	14
1678	11
1679	16
1680	15
1681	15
1682	13
1683	15
1684	15
1685	15
1686	14
1687	15
1688	15
1689	15
1690	15
1691	15
1692	15
1693	16
1694	15
1695	15
1696	15
1697	15
1698	8
1699	17
1700	15
1701	16
1702	13
1703	10
1704	15
1705	15
1706	15
1707	14
1708	15
1709	15
1710	15
1711	15
1712	8
1713	14
1714	21
1715	15
1716	15
1717	8
1718	5
1719	14
1720	15
1721	15
1722	17
1723	6
1724	15
1725	15
1726	6
1727	5
1728	15
1729	15
1730	15
1731	15
1732	15
1733	5
1734	12
1735	15
1736	16
1737	12
1738	15
1739	14
1740	15
1741	10
1742	15
1743	15
1744	10
1745	15
1746	15
1747	5
1748	15
1749	8
1750	15
1751	22
1752	14
1753	15
1754	11
1755	15
1756	15
1757	15
1758	15
1759	15
1760	15
1761	14
1762	15
1763	8
1764	8
1765	15
1766	6
1767	15
1768	8
1769	11
1770	6
1771	15
1772	15
1773	15
1774	15
1775	15
1776	5
1777	16
1778	15
1779	15
1780	6
1781	15
1782	15
1783	15
1784	15
1785	15
1786	5
1787	15
1788	15
1789	8
1790	6
1791	17
1792	4
1793	15
1794	15
1795	8
1796	14
1797	15
1798	14
1799	15
1800	15
1801	15
1802	15
1803	13
1804	15
1805	15
1806	5
1807	15
1808	14
1809	11
1810	13
1811	19
1812	15
1813	15
1814	15
1815	13
1816	15
1817	7
1818	15
1819	6
1820	15
1821	15
1822	17
1823	15
1824	17
1825	15
1826	15
1827	15
1828	14
1829	13
1830	16
1831	15
1832	15
1833	15
1834	15
1835	15
1836	15
1837	16
1838	14
1839	15
1840	13
1841	16
1842	16
1843	8
1844	15
1845	15
1846	15
1847	16
1848	5
1849	8
1850	15
1851	8
1852	15
1853	15
1854	15
1855	15
1856	15
1857	19
1858	19
1859	8
1860	15
1861	15
1862	5
1863	15
1864	16
1865	6
1866	15
1867	14
1868	14
1869	6
1870	15
1871	15
1872	8
1873	12
1874	15
1875	15
1876	15
1877	15
1878	15
1879	17
1880	15
1881	15
1882	15
1883	11
1884	15
1885	8
1886	15
1887	14
1888	15
1889	15
1890	15
1891	15
1892	14
1893	15
1894	15
1895	15
1896	11
1897	17
1898	15
1899	7
1900	15
1901	21
1902	6
1903	8
1904	15
1905	15
1906	13
1907	15
1908	11
1909	14
1910	16
1911	8
1912	8
1913	12
1914	10
1915	16
1916	15
1917	15
1918	15
1919	14
1920	14
1921	15
1922	15
1923	15
1924	15
1925	15
1926	15
1927	15
1928	15
1929	16
1930	15
1931	16
1932	13
1933	16
1934	13
1935	22
1936	15
1937	14
1938	15
1939	13
1940	14
1941	19
1942	13
1943	11
1944	15
1945	15
1946	14
1947	3
1948	15
1949	15
1950	14
1951	17
1952	15
1953	13
1954	15
1955	6
1956	22
1957	15
1958	13
1959	22
1960	19
1961	15
1962	24
1963	15
1964	15
1965	13
1966	14
1967	9
1968	15
1969	14
1970	8
1971	7
1972	15
1973	15
1974	13
1975	15
1976	14
1977	15
1978	15
1979	17
1980	14
1981	15
1982	15
1983	15
1984	15
1985	15
1986	16
1987	21
1988	15
1989	15
1990	13
1991	15
1992	13
1993	13
1994	13
1995	15
1996	15
1997	14
1998	15
1999	15
2000	15
2001	23
2002	5
2003	8
2004	13
2005	6
2006	11
2007	14
2008	16
2009	15
2010	20
2011	16
2012	15
2013	15
2014	15
2015	15
2016	13
2017	15
2018	15
2019	5
2020	5
2021	12
2022	15
2023	14
2024	15
2025	15
2026	13
2027	15
2028	13
2029	15
2030	15
2031	15
2032	15
2033	15
2034	15
2035	15
2036	15
2037	13
2038	15
2039	15
2040	15
2041	15
2042	15
2043	15
2044	16
2045	13
2046	15
2047	15
2048	16
2049	15
2050	15
2051	5
2052	4
2053	22
2054	15
2055	13
2056	15
2057	15
2058	15
2059	15
2060	15
2061	15
2062	16
2063	15
2064	15
2065	16
2066	15
2067	15
2068	15
2069	14
2070	15
2071	14
2072	15
2073	11
2074	15
2075	15
2076	13
2077	15
2078	16
2079	15
2080	15
2081	8
2082	15
2083	15
2084	15
2085	14
2086	15
2087	15
2088	15
2089	15
2090	15
2091	8
2092	8
2093	6
2094	15
2095	11
2096	11
2097	15
2098	15
2099	13
2100	5
2101	13
2102	15
2103	19
2104	14
2105	5
2106	9
2107	5
2108	14
2109	15
2110	5
2111	14
2112	15
2113	5
2114	15
2115	15
2116	15
2117	15
2118	16
2119	15
2120	6
2121	15
2122	15
2123	15
2124	15
2125	11
2126	15
2127	15
2128	2
2129	14
2130	15
2131	12
2132	15
2133	15
2134	15
2135	15
2136	19
2137	15
2138	15
2139	16
2140	16
2141	14
2142	15
2143	16
2144	15
2145	15
2146	6
2147	15
2148	14
2149	9
2150	16
2151	15
2152	13
2153	19
2154	14
2155	15
2156	13
2157	24
2158	14
2159	13
2160	8
2161	11
2162	8
2163	13
2164	8
2165	5
2166	3
2167	15
2168	8
2169	15
2170	15
2171	16
2172	21
2173	15
2174	14
2175	15
2176	13
2177	16
2178	15
2179	15
2180	15
2181	15
2182	6
2183	15
2184	15
2185	15
2186	8
2187	15
2188	15
2189	15
2190	15
2191	15
2192	15
2193	15
2194	15
2195	6
2196	15
2197	15
2198	15
2199	15
2200	14
2201	5
2202	4
2203	15
2204	15
2205	6
2206	15
2207	15
2208	14
2209	15
2210	15
2211	15
2212	15
2213	15
2214	13
2215	14
2216	6
2217	15
2218	15
2219	6
2220	15
2221	15
2222	15
2223	11
2224	11
2225	8
2226	15
2227	16
2228	15
2229	15
2230	12
2231	16
2232	8
2233	12
2234	15
2235	14
2236	15
2237	15
2238	8
2239	8
2240	5
2241	8
2242	15
2243	15
2244	16
2245	16
2246	15
2247	7
2248	15
2249	13
2250	15
2251	15
2252	5
2253	15
2254	9
2255	8
2256	15
2257	15
2258	10
2259	16
2260	7
2261	8
2262	15
2263	6
2264	15
2265	2
2266	14
2267	15
2268	15
2269	5
2270	15
2271	22
2272	13
2273	8
2274	15
2275	15
2276	15
2277	15
2278	8
2279	16
2280	15
2281	11
2282	15
2283	15
2284	5
2285	10
2286	15
2287	15
2288	14
2289	8
2290	7
2291	5
2292	15
2293	8
2294	15
2295	15
2296	15
2297	15
2298	12
2299	15
2300	15
2301	14
2302	15
2303	15
2304	15
2305	15
2306	15
2307	15
2308	14
2309	14
2310	15
2311	12
2312	8
2313	15
2314	6
2315	15
2316	5
2317	6
2318	15
2319	15
2320	15
2321	17
2322	13
2323	5
2324	16
2325	15
2326	15
2327	15
2328	13
2329	11
2330	15
2331	14
2332	15
2333	15
2334	14
2335	15
2336	15
2337	15
2338	13
2339	11
2340	15
2341	8
2342	15
2343	15
2344	14
2345	15
2346	8
2347	15
2348	15
2349	19
2350	13
2351	16
2352	16
2353	6
2354	15
2355	8
2356	5
2357	15
2358	8
2359	14
2360	15
2361	4
2362	5
2363	15
2364	9
2365	15
2366	15
2367	15
2368	15
2369	15
2370	15
2371	15
2372	15
2373	13
2374	15
2375	19
2376	13
2377	14
2378	15
2379	15
2380	15
2381	16
2382	15
2383	11
2384	4
2385	13
2386	15
2387	15
2388	15
2389	15
2390	5
2391	15
2392	15
2393	15
2394	16
2395	6
2396	15
2397	15
2398	15
2399	15
2400	15
2401	13
2402	15
2403	17
2404	15
2405	15
2406	15
2407	13
2408	13
2409	13
2410	7
2411	13
2412	15
2413	15
2414	15
2415	15
2416	15
2417	15
2418	14
2419	14
2420	15
2421	15
2422	15
2423	16
2424	14
2425	15
2426	15
2427	15
2428	15
2429	16
2430	8
2431	15
2432	6
2433	8
2434	11
2435	15
2436	15
2437	15
2438	14
2439	15
2440	8
2441	16
2442	11
2443	15
2444	15
2445	15
2446	18
2447	15
2448	15
2449	16
2450	14
2451	8
2452	15
2453	16
2454	8
2455	15
2456	14
2457	15
2458	14
2459	15
2460	16
2461	7
2462	15
2463	15
2464	15
2465	15
2466	8
2467	15
2468	4
2469	11
2470	14
2471	6
2472	11
2473	11
2474	15
2475	15
2476	15
2477	15
2478	15
2479	15
2480	15
2481	14
2482	15
2483	14
2484	15
2485	15
2486	6
2487	15
2488	19
2489	15
2490	15
2491	15
2492	15
2493	15
2494	3
2495	8
2496	5
2497	15
2498	15
2499	3
2500	15
2501	15
2502	15
2503	16
2504	15
2505	12
2506	6
2507	15
2508	13
2509	15
2510	22
2511	15
2512	4
2513	14
2514	15
2515	15
2516	5
2517	5
2518	15
2519	15
2520	13
2521	15
2522	15
2523	16
2524	15
2525	15
2526	14
2527	15
2528	14
2529	6
2530	15
2531	16
2532	5
2533	15
2534	15
2535	15
2536	15
2537	15
2538	15
2539	15
2540	15
2541	15
2542	15
2543	15
2544	15
2545	13
2546	15
2547	16
2548	19
2549	15
2550	5
2551	15
2552	15
2553	6
2554	15
2555	15
2556	15
2557	15
2558	13
2559	14
2560	14
2561	15
2562	8
2563	15
2564	15
2565	5
2566	15
2567	15
2568	15
2569	15
2570	11
2571	15
2572	16
2573	15
2574	16
2575	15
2576	15
2577	15
2578	6
2579	15
2580	15
2581	13
2582	13
2583	15
2584	8
2585	11
2586	15
2587	15
2588	19
2589	15
2590	14
2591	15
2592	13
2593	15
2594	8
2595	15
2596	11
2597	15
2598	15
2599	15
2600	15
2601	15
2602	15
2603	11
2604	15
2605	14
2606	8
2607	15
2608	8
2609	5
2610	6
2611	15
2612	15
2613	15
2614	16
2615	6
2616	15
2617	16
2618	15
2619	8
2620	15
2621	15
2622	8
2623	15
2624	15
2625	15
2626	15
2627	15
2628	15
2629	15
2630	15
2631	5
2632	13
2633	15
2634	15
2635	10
2636	16
2637	15
2638	15
2639	3
2640	16
2641	15
2642	15
2643	15
2644	15
2645	15
2646	16
2647	15
2648	15
2649	15
2650	5
2651	15
2652	15
2653	15
2654	15
2655	15
2656	9
2657	22
2658	13
2659	15
2660	15
2661	15
2662	22
2663	18
2664	15
2665	23
2666	11
2667	16
2668	15
2669	16
2670	15
2671	16
2672	15
2673	15
2674	15
2675	15
2676	15
2677	15
2678	15
2679	15
2680	15
2681	15
2682	15
2683	15
2684	16
2685	15
2686	15
2687	15
2688	15
2689	15
2690	19
2691	15
2692	17
2693	15
2694	8
2695	15
2696	6
2697	15
2698	5
2699	15
2700	15
2701	15
2702	16
2703	15
2704	15
2705	15
2706	11
2707	15
2708	6
2709	16
2710	15
2711	16
2712	19
2713	15
2714	15
2715	15
2716	8
2717	15
2718	8
2719	6
2720	8
2721	15
2722	14
2723	15
2724	15
2725	15
2726	13
2727	9
2728	15
2729	15
2730	14
2731	15
2732	14
2733	15
2734	15
2735	15
2736	22
2737	15
2738	15
2739	10
2740	14
2741	9
2742	13
2743	16
2744	15
2745	15
2746	15
2747	15
2748	15
2749	16
2750	13
2751	12
2752	15
2753	15
2754	4
2755	15
2756	15
2757	15
2758	15
2759	16
2760	5
2761	15
2762	15
2763	15
2764	15
2765	7
2766	15
2767	15
2768	14
2769	11
2770	15
2771	19
2772	15
2773	15
2774	14
2775	5
2776	15
2777	15
2778	15
2779	13
2780	17
2781	16
2782	6
2783	5
2784	6
2785	6
2786	15
2787	15
2788	15
2789	15
2790	15
2791	15
2792	15
2793	15
2794	15
2795	11
2796	14
2797	16
2798	15
2799	15
2800	15
2801	15
2802	15
2803	15
2804	16
2805	15
2806	15
2807	15
2808	9
2809	5
2810	11
2811	15
2812	7
2813	15
2814	15
2815	18
2816	15
2817	15
2818	16
2819	14
2820	15
2821	15
2822	15
2823	14
2824	15
2825	17
2826	15
2827	15
2828	15
2829	15
2830	15
2831	15
2832	5
2833	8
2834	15
2835	13
2836	16
2837	4
2838	15
2839	15
2840	15
2841	10
2842	15
2843	5
2844	15
2845	6
2846	15
2847	19
2848	9
2849	15
2850	13
2851	13
2852	8
2853	21
2854	15
2855	13
2856	15
2857	16
2858	15
2859	15
2860	15
2861	15
2862	15
2863	15
2864	16
2865	9
2866	16
2867	13
2868	14
2869	14
2870	15
2871	19
2872	15
2873	11
2874	8
2875	15
2876	16
2877	15
2878	13
2879	19
2880	15
2881	16
2882	15
2883	15
2884	24
2885	15
2886	16
2887	15
2888	15
2889	11
2890	15
2891	20
2892	15
2893	15
2894	15
2895	15
2896	14
2897	15
2898	5
2899	15
2900	15
2901	14
2902	13
2903	14
2904	13
2905	15
2906	15
2907	15
2908	13
2909	16
2910	15
2911	14
2912	15
2913	10
2914	15
2915	15
2916	15
2917	15
2918	8
2919	15
2920	15
2921	13
2922	15
2923	15
2924	15
2925	15
2926	15
2927	19
2928	15
2929	14
2930	6
2931	14
2932	15
2933	14
2934	15
2935	11
2936	14
2937	15
2938	14
2939	15
2940	14
2941	15
2942	15
2943	15
2944	15
2945	18
2946	5
2947	15
2948	8
2949	19
2950	15
2951	15
2952	15
2953	16
2954	15
2955	6
2956	15
2957	19
2958	15
2959	15
2960	15
2961	15
2962	15
2963	5
2964	16
2965	15
2966	15
2967	15
2968	15
2969	14
2970	15
2971	15
2972	15
2973	15
2974	15
2975	15
2976	17
2977	15
2978	16
2979	15
2980	15
2981	15
2982	15
2983	15
2984	15
2985	15
2986	15
2987	15
2988	15
2989	15
2990	15
2991	15
2992	15
2993	22
2994	15
2995	9
2996	15
2997	15
2998	15
2999	19
