16925	CIV	2.9893709851	CIV	CIV	CIV	CIV	CIV	0	1	97.3227527375	0.0001	0.001
18127	CIV	1.6935453361	CIV	CIV	CIV	CIV	CIV	0	1	96.224931353	0.0001	0.001
18741	CIV	1.2847848163	CIV	CIV	CIV	CIV	CIV	0	1	87.9858664647	0.0001	0.001
18991	CIV	0.5043044098	CIV	CIV	CIV	CIV	CIV	0	1	97.7496632689	0.0001	0.001
19539	CIV	0.1561253399	CIV	CIV	CIV	CIV	CIV	0	1	57.1184449911	0.0001	0.001
19712	CIV	0.0558441876	CIV	CIV	CIV	CIV	CIV	0	1	97.5837774778	0.0001	0.001
22162	CIV	69.1059264579	WF	WF	WF	WF	WF	0	1	78.9007757982	0.0001	0.001
22370	CIV	12.7271971608	CIV	CIV	CIV	CIV	CIV	0	1	98.5105156696	0.0001	0.001
22438	CIV	2.1642652697	CIV	CIV	CIV	CIV	CIV	0	1	28.0460226147	0.0001	0.001
23543	CIV	1.7423635558	CIV	CIV	CIV	CIV	CIV	0	1	49.9282563956	0.0001	0.001
23589	CIV	9.7607616507	CIV	CIV	CIV	CIV	CIV	0	1	77.6342337293	0.0001	0.001
24286	CIV	0.4291802613	CIV	CIV	CIV	CIV	CIV	0	1	98.7215140424	0.0001	0.001
25266	CIV	2.3795757479	CIV	CIV	CIV	CIV	CIV	0	1	90.9243781164	0.0001	0.001
25506	CIV	5.0474563287	CIV	CIV	CIV	CIV	CIV	0	1	88.7479595222	0.0001	0.001
26142	CIV	3.7517091138	CIV	CIV	CIV	CIV	CIV	0	1	81.1879926209	0.0001	0.001
26948	CIV	33.9198692914	CIV	CIV	CIV	CIV	CIV	0	1	89.3922485715	0.0001	0.001
27265	CIV	0.6646812892	CIV	CIV	CIV	CIV	CIV	0	1	94.4233734398	0.0001	0.001
27342	CIV	0.2084585926	CIV	CIV	CIV	CIV	CIV	0	1	98.5671973335	0.0001	0.001
27448	CIV	0.7005427691	CIV	CIV	CIV	CIV	CIV	0	1	97.64058602	0.0001	0.001
27585	CIV	2.4673294878	CIV	CIV	CIV	CIV	CIV	0	1	98.7442418909	0.0001	0.001
27888	CIV	2.5938284828	CIV	CIV	CIV	CIV	CIV	0	1	88.8288664377	0.0001	0.001
28982	CIV	0.8090991731	CIV	CIV	CIV	CIV	CIV	0	1	88.5731525317	0.0001	0.001
29169	CIV	27.5946531398	CIV	CIV	CIV	CIV	CIV	0	1	85.6206404825	0.0001	0.001
30262	CIV	9.824994036	CIV	CIV	CIV	CIV	CIV	0	1	96.2205957642	0.0001	0.001
30266	CIV	1.3258658429	CIV	CIV	CIV	CIV	CIV	0	1	80.9913585479	0.0001	0.001
30924	CIV	0.8185341506	RL	RL	RL	RL	CIV	1	0	16.695058894	0.0001	0.001
31153	CIV	3.6846104346	RL	RL	RL	RL	CIV	1	0	33.3244284822	0.0001	0.001
31342	CIV	1.8436433587	RL	RL	RL	RL	CIV	1	0	43.1655065128	0.0001	0.001
31830	CIV	3.8286560227	RL	RL	RL	RL	CIV	1	0	32.0835597336	0.0001	0.001
31831	CIV	1.0763643254	RL	RL	RL	RL	CIV	1	0	32.16233045	0.0001	0.001
31832	CIV	0.4303131387	RL	RL	RL	RL	CIV	1	0	32.1742520136	0.0001	0.001
31833	CIV	1.888133296	RL	RL	RL	RL	CIV	1	0	32.6718225052	0.0001	0.001
32360	CIV	0.7394780348	RL	RL	RL	RL	CIV	1	0	42.317491363	0.0001	0.001
34384	CIV	11.8824551707	RL	RL	RL	RL	CIV	1	0	37.9318095794	0.0001	0.001
35244	CIV	27.6067803614	RL	RL	RL	RL	CIV	1	0	37.4046519556	0.0001	0.001
35246	CIV	3.293812298	RL	RL	RL	RL	CIV	1	0	36.1118065214	0.0001	0.001
35247	CIV	20.7280914017	RL	RL	RL	RL	CIV	1	0	37.106473301	0.0001	0.001
35249	CIV	17.1116122969	RL	RL	RL	RL	CIV	1	0	36.2281818856	0.0001	0.001
35268	CIV	8.8162147038	RL	RL	RL	RL	CIV	1	0	37.0246358394	0.0001	0.001
35295	CIV	34.4169328277	RL	RL	RL	RL	CIV	1	0	37.61096244	0.0001	0.001
35296	CIV	12.5086484704	RL	RL	RL	RL	CIV	1	0	37.9489338385	0.0001	0.001
35340	CIV	34.208142349	RL	RL	RL	RL	CIV	1	0	35.2543031137	0.0001	0.001
35347	CIV	0.1075203446	RL	RL	RL	RL	CIV	1	0	38.0183364498	0.0001	0.001
35354	CIV	0.6968347894	RL	RL	RL	RL	CIV	1	0	37.7860806679	0.0001	0.001
35355	CIV	3.0992437233	RL	RL	RL	RL	CIV	1	0	37.9586317536	0.0001	0.001
37251	CIV	0.9171186469	RL	RL	RL	RL	CIV	1	0	85.0236989328	0.0001	0.001
37252	CIV	0.661118675	RL	RL	RL	RL	CIV	1	0	85.1285522196	0.0001	0.001
37271	CIV	3.8102397775	RL	RL	RL	RL	CIV	1	0	84.8332885477	0.0001	0.001
37272	CIV	0.4301671762	RL	RL	RL	RL	CIV	1	0	86.1112364746	0.0001	0.001
37511	CIV	1.1450857937	RL	RL	RL	RL	CIV	1	0	86.7506976442	0.0001	0.001
37519	CIV	1.24319993	RL	RL	RL	RL	CIV	1	0	86.5138397176	0.0001	0.001
37918	CIV	15.6197924786	RL	RL	RL	RL	CIV	1	0	84.3684922468	0.0001	0.001
38032	CIV	1.9965599113	RL	RL	RL	RL	CIV	1	0	84.7840206614	0.0001	0.001
38037	CIV	1.6197106202	RL	RL	RL	RL	CIV	1	0	84.5687287139	0.0001	0.001
38038	CIV	1.6006830009	RL	RL	RL	RL	CIV	1	0	84.7212610072	0.0001	0.001
38492	CIV	0.524647802	RL	RL	RL	RL	CIV	1	0	84.7383928246	0.0001	0.001
39659	CIV	1.9508635929	RL	RL	RL	RL	CIV	1	0	84.6973916094	0.0001	0.001
39666	CIV	12.5113774887	RL	RL	RL	RL	CIV	1	0	79.3540884023	0.0001	0.001
40601	CIV	13.5401892528	CIV	CIV	CIV	CIV	CIV	0	1	74.7178651659	0.0001	0.001
40671	CIV	5.715576026	CIV	CIV	CIV	CIV	CIV	0	1	73.3423860492	0.0001	0.001
40725	CIV	4.0838437157	CIV	CIV	CIV	CIV	CIV	0	1	74.5727236636	0.0001	0.001
41239	CIV	18.4007366885	CIV	CIV	CIV	CIV	CIV	0	1	57.5757038153	0.0001	0.001
42110	CIV	5.2316489586	RL	RL	RL	RL	RL	0	1	45.7702136477	0.0001	0.001
42230	CIV	17.4988840025	CIV	CIV	CIV	CIV	CIV	0	1	85.6343748806	0.0001	0.001
42273	CIV	2.3622611905	RL	RL	RL	RL	RL	0	1	49.5609113539	0.0001	0.001
42346	CIV	2.4126438982	RL	RL	RL	RL	RL	0	1	45.6817449643	0.0001	0.001
88	HIC	0.765862421	HIC	HIC	HIC	HIC	HIC	0	1	42.1830194781	0.0001	0.001
953	HIC	54.2446044603	HIC	HIC	HIC	HIC	HIC	0	1	42.1174847878	0.0001	0.001
2499	HIC	288.748763667	HIC	HIC	HIC	HIC	HIC	0	1	74.6961494324	0.0001	0.001
4287	HIC	3.8584159876	HIC	HIC	HIC	HIC	HIC	0	1	99.0876828525	0.0001	0.001
5854	HIC	0.3627549079	HIC	HIC	HIC	HIC	HIC	0	1	98.5455037719	0.0001	0.001
6059	HIC	12.0963512649	HIC	HIC	HIC	HIC	HIC	0	1	53.8960098305	0.0001	0.001
6633	HIC	106.493841268	HIC	HIC	HIC	HIC	HIC	0	1	51.2218365239	0.0001	0.001
7185	HIC	4.865144988	HIC	HIC	HIC	HIC	HIC	0	1	55.3039630171	0.0001	0.001
9363	HIC	3.1567220917	HIC	HIC	HIC	HIC	HIC	0	1	80.6006495348	0.0001	0.001
9489	HIC	22.2854139347	RL	RL	RL	RL	RL	0	1	68.0630132043	0.0001	0.001
10519	HIC	1.3704480244	HIC	HIC	HIC	HIC	HIC	0	1	41.5448796221	0.0001	0.001
10969	HIC	0.7473054516	HIC	HIC	HIC	HIC	HIC	0	1	56.7908523283	0.0001	0.001
11292	HIC	402.944213942	HIC	HIC	HIC	HIC	HIC	0	1	62.7617570749	0.0001	0.001
11582	HIC	3.314050371	HIC	HIC	HIC	HIC	HIC	0	1	78.2707349141	0.0001	0.001
11744	HIC	0.9584627516	HIC	HIC	HIC	HIC	HIC	0	1	55.7767345142	0.0001	0.001
12215	HIC	42.2416285562	HIC	HIC	HIC	HIC	HIC	0	1	87.3148176845	0.0001	0.001
14037	HIC	37.0301433833	HIC	HIC	HIC	HIC	HIC	0	1	79.4835724683	0.0001	0.001
15310	HIC	349.981552861	HIC	HIC	HIC	HIC	HIC	0	1	45.6764139408	0.0001	0.001
16719	HIC	10.7876408017	HIC	HIC	HIC	HIC	HIC	0	1	87.4335603563	0.0001	0.001
17848	HIC	34.6743379892	HIC	HIC	HIC	HIC	HIC	0	1	89.0286054863	0.0001	0.001
17936	HIC	5.7636605306	HIC	HIC	HIC	HIC	HIC	0	1	54.2233574493	0.0001	0.001
18895	HIC	33.384635515	HIC	HIC	HIC	HIC	HIC	0	1	27.0540632051	0.0001	0.001
19594	HIC	5.0248427808	HIC	HIC	HIC	HIC	HIC	0	1	99.0650826696	0.0001	0.001
22483	HIC	0.3953806811	HIC	HIC	HIC	HIC	HIC	0	1	98.5947588351	0.0001	0.001
23428	HIC	30.1714267982	RL	RL	RL	RL	RL	0	1	85.9546572203	0.0001	0.001
23633	HIC	0.261321852	HIC	HIC	HIC	HIC	HIC	0	1	99.0327968468	0.0001	0.001
24541	HIC	32.454681698	HIC	HIC	HIC	HIC	HIC	0	1	57.1974651403	0.0001	0.001
28163	HIC	0.3056395126	HIC	HIC	HIC	HIC	HIC	0	1	50.0849199335	0.0001	0.001
28164	HIC	24.3728426401	HIC	HIC	HIC	HIC	HIC	0	1	48.4111811706	0.0001	0.001
28453	HIC	4.9769155042	LIC	LIC	LIC	LIC	LIC	0	1	80.1039317151	0.0001	0.001
29798	HIC	2.9728851601	HIC	HIC	HIC	HIC	HIC	0	1	81.1657920981	0.0001	0.001
34585	HIC	46.2383848849	RL	RL	RL	RL	HIC	1	0	33.9272239302	0.0001	0.001
34599	HIC	48.4268272688	RL	RL	RL	RL	HIC	1	0	34.4858278568	0.0001	0.001
42025	HIC	0.4742811063	UN	UN	UN	UN	UN	0	1	49.6112357502	0.0001	0.001
42211	HIC	0.4378968545	UN	UN	UN	UN	UN	0	1	49.5561188	0.0001	0.001
42253	HIC	0.1196428033	UN	UN	UN	UN	UN	0	1	48.9798170148	0.0001	0.001
42257	HIC	0.2599232196	UN	UN	UN	UN	UN	0	1	48.8748051488	0.0001	0.001
42263	HIC	0.2491433599	UN	UN	UN	UN	UN	0	1	48.903380388	0.0001	0.001
42315	HIC	0.1217073548	UN	UN	UN	UN	UN	0	1	48.9271362662	0.0001	0.001
42334	HIC	0.1113593822	UN	UN	UN	UN	UN	0	1	48.9551574276	0.0001	0.001
42382	HIC	0.1106656273	UN	UN	UN	UN	UN	0	1	49.0074851296	0.0001	0.001
225	LIC	3.3231920728	RL	RL	RL	RL	RL	0	1	92.3456471166	0.0001	0.001
366	LIC	14.81030159	RL	RL	RL	RL	RL	0	1	88.0500518455	0.0001	0.001
371	LIC	0.9312408639	LIC	LIC	LIC	LIC	LIC	0	1	99.0091807258	0.0001	0.001
453	LIC	3.5048921474	LIC	LIC	LIC	LIC	LIC	0	1	83.8767217348	0.0001	0.001
532	LIC	3.69360075	LIC	LIC	LIC	LIC	LIC	0	1	93.9875384536	0.0001	0.001
678	LIC	2.5034565737	RL	RL	RL	RL	RL	0	1	84.5208238759	0.0001	0.001
791	LIC	7.7153150742	LIC	LIC	LIC	LIC	LIC	0	1	85.3359137841	0.0001	0.001
845	LIC	1.7382853175	LIC	LIC	LIC	LIC	LIC	0	1	55.3111261369	0.0001	0.001
1411	LIC	0.1466935498	LIC	LIC	LIC	LIC	LIC	0	1	99.3749374532	0.0001	0.001
1600	LIC	0.1940828686	LIC	LIC	LIC	LIC	LIC	0	1	98.76298583	0.0001	0.001
2052	LIC	3.4027448927	LIC	LIC	LIC	LIC	LIC	0	1	39.8696611596	0.0001	0.001
2202	LIC	5.2294704694	RL	RL	RL	RL	RL	0	1	86.8213007356	0.0001	0.001
2240	LIC	5.1635284692	LIC	LIC	LIC	LIC	LIC	0	1	99.0459622211	0.0001	0.001
2361	LIC	4.3331043027	LIC	LIC	LIC	LIC	LIC	0	1	84.1078846384	0.0001	0.001
2384	LIC	0.5548822624	LIC	LIC	LIC	LIC	LIC	0	1	93.7989429969	0.0001	0.001
2468	LIC	5.2236751136	LIC	LIC	LIC	LIC	LIC	0	1	84.530206956	0.0001	0.001
2512	LIC	12.3669543897	LIC	LIC	LIC	LIC	LIC	0	1	51.8696063594	0.0001	0.001
2837	LIC	1.0225414247	LIC	LIC	LIC	LIC	LIC	0	1	53.8104768902	0.0001	0.001
3849	LIC	1.0995616961	LIC	LIC	LIC	LIC	LIC	0	1	99.2407455845	0.0001	0.001
4190	LIC	1.5012428383	LIC	LIC	LIC	LIC	LIC	0	1	86.5516125249	0.0001	0.001
4213	LIC	1.5355921468	LIC	LIC	LIC	LIC	LIC	0	1	52.1387835612	0.0001	0.001
4233	LIC	8.0982571472	LIC	LIC	LIC	LIC	LIC	0	1	90.5920557635	0.0001	0.001
4235	LIC	1.6722385841	RL	RL	RL	RL	RL	0	1	86.5128122913	0.0001	0.001
4590	LIC	3.9541112716	LIC	LIC	LIC	LIC	LIC	0	1	93.1852078201	0.0001	0.001
4959	LIC	8.5293158303	LIC	LIC	LIC	LIC	LIC	0	1	93.294952742	0.0001	0.001
5030	LIC	0.0182379535	LIC	LIC	LIC	LIC	LIC	0	1	99.1493602948	0.0001	0.001
5495	LIC	4.4856468083	LIC	LIC	LIC	LIC	LIC	0	1	90.4121773713	0.0001	0.001
5531	LIC	4.7687926499	LIC	LIC	LIC	LIC	LIC	0	1	92.2072985212	0.0001	0.001
5661	LIC	0.8868661667	LIC	LIC	LIC	LIC	LIC	0	1	82.4732737135	0.0001	0.001
5719	LIC	2.4427087277	RL	RL	RL	RL	RL	0	1	62.5843240511	0.0001	0.001
5801	LIC	50.2196379127	LIC	LIC	LIC	LIC	LIC	0	1	59.7038386317	0.0001	0.001
5809	LIC	1.3030230279	LIC	LIC	LIC	LIC	LIC	0	1	81.5650420342	0.0001	0.001
5976	LIC	1.1097419796	LIC	LIC	LIC	LIC	LIC	0	1	86.2728835112	0.0001	0.001
6231	LIC	1.8217619982	LIC	LIC	LIC	LIC	LIC	0	1	85.6109708142	0.0001	0.001
6246	LIC	0.8140593669	LIC	LIC	LIC	LIC	LIC	0	1	93.7640909755	0.0001	0.001
6310	LIC	2.0174231048	LIC	LIC	LIC	LIC	LIC	0	1	97.5663259997	0.0001	0.001
6499	LIC	7.8733340664	LIC	LIC	LIC	LIC	LIC	0	1	90.4223710346	0.0001	0.001
6641	LIC	3.5298900447	LIC	LIC	LIC	LIC	LIC	0	1	83.26101168	0.0001	0.001
6659	LIC	56.131906586	WF	WF	WF	WF	WF	0	1	79.6243306784	0.0001	0.001
6774	LIC	0.4619232015	LIC	LIC	LIC	LIC	LIC	0	1	97.4278722504	0.0001	0.001
7015	LIC	3.9756901482	LIC	LIC	LIC	LIC	LIC	0	1	88.5259271934	0.0001	0.001
7643	LIC	3.9137111421	LIC	LIC	LIC	LIC	LIC	0	1	92.898553245	0.0001	0.001
8050	LIC	0.847906524	LIC	LIC	LIC	LIC	LIC	0	1	77.6712628978	0.0001	0.001
8276	LIC	3.1416799012	LIC	LIC	LIC	LIC	LIC	0	1	79.0877745404	0.0001	0.001
8299	LIC	4.7593206456	LIC	LIC	LIC	LIC	LIC	0	1	28.7903657153	0.0001	0.001
8431	LIC	11.4190226644	LIC	LIC	LIC	LIC	LIC	0	1	83.3722533997	0.0001	0.001
8675	LIC	129.345028129	LIC	LIC	LIC	LIC	LIC	0	1	54.0847447024	0.0001	0.001
8775	LIC	8.4249080706	LIC	LIC	LIC	LIC	LIC	0	1	89.272609777	0.0001	0.001
9067	LIC	3.5618483599	LIC	LIC	LIC	LIC	LIC	0	1	78.726513307	0.0001	0.001
9151	LIC	1.0318133188	LIC	LIC	LIC	LIC	LIC	0	1	54.4614634622	0.0001	0.001
9427	LIC	4.694418376	LIC	LIC	LIC	LIC	LIC	0	1	75.5308804665	0.0001	0.001
9437	LIC	0.4499262677	LIC	LIC	LIC	LIC	LIC	0	1	98.6435996884	0.0001	0.001
9464	LIC	0.30568799	LIC	LIC	LIC	LIC	LIC	0	1	87.1646442381	0.0001	0.001
9566	LIC	0.224298506	LIC	LIC	LIC	LIC	LIC	0	1	94.9184443192	0.0001	0.001
9613	LIC	1.0175759735	LIC	LIC	LIC	LIC	LIC	0	1	54.1211740672	0.0001	0.001
9673	LIC	0.9971319584	LIC	LIC	LIC	LIC	LIC	0	1	99.5618034156	0.0001	0.001
9912	LIC	8.4560060643	LIC	LIC	LIC	LIC	LIC	0	1	93.0648667947	0.0001	0.001
10463	LIC	1.8148186135	LIC	LIC	LIC	LIC	LIC	0	1	92.9457993673	0.0001	0.001
10619	LIC	9.9864995377	LIC	LIC	LIC	LIC	LIC	0	1	86.8480926422	0.0001	0.001
10836	LIC	3.6486289834	RL	RL	RL	RL	RL	0	1	90.6393077469	0.0001	0.001
10850	LIC	37.3692075418	LIC	LIC	LIC	LIC	LIC	0	1	79.1401618449	0.0001	0.001
10892	LIC	0.4647872908	LIC	LIC	LIC	LIC	LIC	0	1	87.4077181948	0.0001	0.001
11176	LIC	12.6679568161	LIC	LIC	LIC	LIC	LIC	0	1	80.1422436204	0.0001	0.001
11342	LIC	12.0445021792	LIC	LIC	LIC	LIC	LIC	0	1	84.9137263857	0.0001	0.001
11468	LIC	0.6444513634	LIC	LIC	LIC	LIC	LIC	0	1	99.2744274278	0.0001	0.001
11513	LIC	21.1581941226	LIC	LIC	LIC	LIC	LIC	0	1	84.2972525268	0.0001	0.001
11702	LIC	7.2038225355	LIC	LIC	LIC	LIC	LIC	0	1	99.4983169214	0.0001	0.001
11778	LIC	267.034142732	RL	RL	RL	RL	RL	0	1	81.4965055176	0.0001	0.001
12117	LIC	0.9186868905	LIC	LIC	LIC	LIC	LIC	0	1	85.7462207211	0.0001	0.001
12255	LIC	1.2903320956	LIC	LIC	LIC	LIC	LIC	0	1	93.8630141098	0.0001	0.001
12328	LIC	13.5374814514	LIC	LIC	LIC	LIC	LIC	0	1	80.6121126021	0.0001	0.001
12507	LIC	0.3764932082	LIC	LIC	LIC	LIC	LIC	0	1	99.4365698227	0.0001	0.001
12655	LIC	12.6793397897	LIC	LIC	LIC	LIC	LIC	0	1	99.5299012826	0.0001	0.001
13198	LIC	2.9053684906	LIC	LIC	LIC	LIC	LIC	0	1	88.083894785	0.0001	0.001
13332	LIC	1.4744861788	LIC	LIC	LIC	LIC	LIC	0	1	99.517261914	0.0001	0.001
13411	LIC	3.9877863816	LIC	LIC	LIC	LIC	LIC	0	1	92.7597396114	0.0001	0.001
13628	LIC	1.2592437316	RL	RL	RL	RL	RL	0	1	86.1072032359	0.0001	0.001
13698	LIC	1.0039974087	LIC	LIC	LIC	LIC	LIC	0	1	53.4070028883	0.0001	0.001
13921	LIC	3.0901920276	LIC	LIC	LIC	LIC	LIC	0	1	84.6549121666	0.0001	0.001
14025	LIC	0.3380413814	LIC	LIC	LIC	LIC	LIC	0	1	98.1252493657	0.0001	0.001
14107	LIC	4.8985969979	RL	RL	RL	RL	RL	0	1	69.1641082071	0.0001	0.001
14353	LIC	1.9972523504	LIC	LIC	LIC	LIC	LIC	0	1	49.5761249967	0.0001	0.001
14382	LIC	13.3643680618	LIC	LIC	LIC	LIC	LIC	0	1	87.2322872349	0.0001	0.001
14739	LIC	0.0915969463	LIC	LIC	LIC	LIC	LIC	0	1	99.1745839432	0.0001	0.001
15174	LIC	1.3877859993	LIC	LIC	LIC	LIC	LIC	0	1	81.5843834584	0.0001	0.001
15178	LIC	1.4568310218	LIC	LIC	LIC	LIC	LIC	0	1	52.7765224357	0.0001	0.001
15270	LIC	3.6661187036	LIC	LIC	LIC	LIC	LIC	0	1	85.7163091403	0.0001	0.001
15345	LIC	19.9554637845	LIC	LIC	LIC	LIC	LIC	0	1	99.5074829019	0.0001	0.001
15346	LIC	15.9522737853	LIC	LIC	LIC	LIC	LIC	0	1	98.1861731346	0.0001	0.001
15382	LIC	8.8052054314	LIC	LIC	LIC	LIC	LIC	0	1	85.7501642033	0.0001	0.001
15821	LIC	7.3144555153	LIC	LIC	LIC	LIC	LIC	0	1	90.0277301979	0.0001	0.001
16007	LIC	0.8926595148	LIC	LIC	LIC	LIC	LIC	0	1	77.4743694277	0.0001	0.001
16147	LIC	1.4177123058	LIC	LIC	LIC	LIC	LIC	0	1	99.0293849879	0.0001	0.001
16212	LIC	2.0691343374	LIC	LIC	LIC	LIC	LIC	0	1	93.6742959492	0.0001	0.001
16294	LIC	4.8308795558	LIC	LIC	LIC	LIC	LIC	0	1	97.8284682622	0.0001	0.001
16395	LIC	0.3800750048	LIC	LIC	LIC	LIC	LIC	0	1	99.099307377	0.0001	0.001
16478	LIC	0.8053211735	LIC	LIC	LIC	LIC	LIC	0	1	89.969919313	0.0001	0.001
16545	LIC	25.4121821781	LIC	LIC	LIC	LIC	LIC	0	1	67.7439017365	0.0001	0.001
16743	LIC	0.4806163201	LIC	LIC	LIC	LIC	LIC	0	1	76.7981831141	0.0001	0.001
16754	LIC	56.799706001	LIC	LIC	LIC	LIC	LIC	0	1	87.1649215981	0.0001	0.001
16758	LIC	1.5864022874	LIC	LIC	LIC	LIC	LIC	0	1	85.9920127453	0.0001	0.001
16934	LIC	0.515435493	LIC	LIC	LIC	LIC	LIC	0	1	98.8816433716	0.0001	0.001
17115	LIC	1.0652018233	LIC	LIC	LIC	LIC	LIC	0	1	53.510503084	0.0001	0.001
17337	LIC	0.3477843071	LIC	LIC	LIC	LIC	LIC	0	1	82.2227058276	0.0001	0.001
17555	LIC	6.0489419929	LIC	LIC	LIC	LIC	LIC	0	1	91.5898047448	0.0001	0.001
17799	LIC	0.3492524896	LIC	LIC	LIC	LIC	LIC	0	1	98.59255292	0.0001	0.001
17879	LIC	0.8575927985	LIC	LIC	LIC	LIC	LIC	0	1	99.0499660359	0.0001	0.001
17950	LIC	20.4470572691	LIC	LIC	LIC	LIC	LIC	0	1	88.9841858483	0.0001	0.001
17969	LIC	4.7921524942	LIC	LIC	LIC	LIC	LIC	0	1	92.5050020191	0.0001	0.001
